product_id,product_name,category,stock_quantity,reorder_point,max_stock,unit_cost,unit_price,total_sales_6mo,sales_jan,sales_feb,sales_mar,sales_apr,sales_may,sales_jun,supplier,warehouse,lead_time_days,last_restock_date,last_sale_date,stock_status,turnover_ratio
PRD-1158,Dumbbells Set,Sports,735,38,114,135.81,230.06,723,78,199,162,184,54,46,SunCoast Trading,Warehouse C,27,2024-01-03,2024-01-13,Overstock,0.98
PRD-1159,Cycling Helmet,Sports,140,42,168,216.91,417.35,761,262,208,52,13,45,181,Pacific Imports,Warehouse E,28,2024-10-10,2024-10-13,Normal,5.44
PRD-1160,Art Set,Toys,17,94,564,195.43,256.03,1248,286,124,292,266,86,194,QuickTrade,Warehouse C,11,2024-03-27,2024-04-01,Critical,73.41
PRD-1161,Needle Pliers,Tools,69,62,372,139.79,222.22,830,39,184,128,126,253,100,Prime Supplies,Warehouse C,3,2024-08-22,2024-08-26,Normal,12.03
PRD-1162,Fantasy Novel,Books,866,178,1068,402.52,655.47,879,171,220,69,153,164,102,Prime Supplies,Warehouse D,13,2024-09-02,2024-09-13,Normal,1.02
PRD-1163,Pull-up Bar,Sports,995,167,668,164.63,257.55,1114,201,186,58,288,102,279,Alpine Goods,Warehouse A,26,2024-04-02,2024-04-24,Overstock,1.12
PRD-1164,Spirit Level,Tools,453,94,752,36.91,84.97,942,209,255,71,155,123,129,Nordic Supply,Warehouse D,5,2024-12-03,2024-12-08,Normal,2.08
PRD-1165,Heat Gun,Tools,495,169,1014,268.34,644.16,1011,214,278,18,184,274,43,MegaStore Inc,Warehouse C,8,2024-02-25,2024-03-21,Normal,2.04
PRD-1166,Action Cam,Electronics,665,193,1544,201.31,438.55,574,220,54,5,50,132,113,Alpine Goods,Warehouse E,21,2024-09-18,2024-10-12,Normal,0.86
PRD-1167,Wall Mirror,Furniture,388,120,720,386.73,759.99,821,256,77,176,12,247,53,FastShip Co,Warehouse A,29,2024-05-31,2024-06-14,Normal,2.12
PRD-1168,Almond Milk,Food,324,107,642,392.67,737.22,1088,178,243,49,224,231,163,TechGlobal Ltd,Warehouse A,3,2024-02-04,2024-02-14,Normal,3.36
PRD-1169,Robot Kit,Toys,698,62,496,123.84,176.69,1108,81,169,286,218,236,118,Prime Supplies,Warehouse B,23,2025-02-12,2025-02-25,Overstock,1.59
PRD-1170,Art Book,Books,34,177,708,226.16,397.68,685,2,109,105,142,32,295,Alpine Goods,Warehouse B,14,2024-02-22,2024-03-19,Critical,20.15
PRD-1171,Plush Teddy,Toys,473,49,245,336.17,617.32,1094,160,198,200,300,58,178,SunCoast Trading,Warehouse E,8,2024-06-29,2024-07-27,Overstock,2.31
PRD-1172,Gym Bag,Sports,609,41,328,69.14,93.56,832,156,59,93,191,72,261,Pacific Imports,Warehouse B,21,2024-07-17,2024-07-31,Overstock,1.37
PRD-1173,Poetry Collection,Books,195,144,1152,269.84,646.24,925,88,284,85,250,147,71,SunCoast Trading,Warehouse E,4,2024-04-05,2024-04-16,Normal,4.74
PRD-1174,Fashion Doll,Toys,501,54,216,408.06,1000.96,1410,258,253,209,251,212,227,FastShip Co,Warehouse E,3,2024-09-07,2024-09-13,Overstock,2.81
PRD-1175,TV Stand,Furniture,38,90,360,269.95,382.97,1375,234,289,253,281,261,57,QuickTrade,Warehouse E,29,2024-10-20,2024-10-24,Critical,36.18
PRD-1176,Play Dough,Toys,847,30,240,222.08,329.59,793,217,52,126,152,16,230,FastShip Co,Warehouse D,30,2024-05-14,2024-05-26,Overstock,0.94
PRD-1177,Leather Boots,Clothing,219,170,1360,176.94,375.82,614,219,84,71,105,105,30,Alpine Goods,Warehouse C,22,2024-10-18,2024-10-30,Normal,2.8
PRD-1178,Green Tea,Food,725,94,470,287.43,700.79,761,263,48,69,210,30,141,Prime Supplies,Warehouse B,10,2025-03-19,2025-04-09,Overstock,1.05
PRD-1179,Green Tea,Food,853,83,664,197.86,274.0,857,137,212,192,231,38,47,QuickTrade,Warehouse C,17,2024-07-25,2024-08-11,Overstock,1.0
PRD-1180,Angle Grinder,Tools,600,20,160,48.84,120.33,1021,183,32,273,203,111,219,SunCoast Trading,Warehouse C,13,2025-02-26,2025-03-05,Overstock,1.7
PRD-1181,Foam Roller,Sports,565,167,668,284.15,520.26,515,175,24,23,50,235,8,Prime Supplies,Warehouse D,17,2024-03-04,2024-04-03,Normal,0.91
PRD-1182,USB Hub,Electronics,212,196,784,441.36,702.83,731,140,47,184,128,42,190,Prime Supplies,Warehouse A,15,2024-12-06,2025-01-04,Normal,3.45
PRD-1183,Dumbbells Set,Sports,444,187,561,352.58,423.59,957,244,39,67,115,265,227,EastWest Exports,Warehouse A,30,2024-01-05,2024-01-06,Normal,2.16
PRD-1184,World Atlas,Books,494,38,152,193.07,415.1,675,52,52,160,188,153,70,Prime Supplies,Warehouse B,5,2024-07-14,2024-08-08,Overstock,1.37
PRD-1185,Smart Bulb,Electronics,670,62,372,177.21,261.73,719,77,210,226,111,44,51,FastShip Co,Warehouse E,26,2024-03-12,2024-04-06,Overstock,1.07
PRD-1186,Finance Guide,Books,991,129,645,396.05,602.84,765,43,127,283,145,13,154,Pacific Imports,Warehouse E,9,2024-04-15,2024-05-02,Overstock,0.77
PRD-1187,History Encyclopedia,Books,666,33,132,248.7,334.89,913,255,36,270,6,184,162,Pacific Imports,Warehouse D,14,2024-03-08,2024-03-21,Overstock,1.37
PRD-1188,Tomato Sauce,Food,982,38,114,294.71,358.94,768,110,20,30,203,259,146,Alpine Goods,Warehouse D,16,2024-11-17,2024-12-10,Overstock,0.78
PRD-1189,Manga Volume,Books,660,157,1099,308.98,482.23,916,158,40,261,104,79,274,Pacific Imports,Warehouse A,12,2024-06-16,2024-06-29,Normal,1.39
PRD-1190,Travel Guide,Books,64,82,246,462.49,624.72,412,28,158,89,61,6,70,Prime Supplies,Warehouse D,14,2024-12-25,2024-12-26,Low,6.44
PRD-1191,Mountain Bike,Sports,385,52,416,391.1,605.97,872,60,15,171,219,139,268,Pacific Imports,Warehouse A,18,2024-02-02,2024-02-11,Normal,2.26
PRD-1192,Sandpaper Set,Tools,373,34,204,430.02,609.32,730,80,130,52,293,59,116,TechGlobal Ltd,Warehouse A,30,2025-01-14,2025-01-31,Overstock,1.96
PRD-1193,Bluetooth Speaker,Electronics,52,140,700,193.03,269.3,920,18,283,214,114,164,127,EastWest Exports,Warehouse C,29,2024-08-01,2024-08-31,Critical,17.69
PRD-1194,Beanie,Clothing,386,50,350,337.47,428.07,879,114,264,23,205,35,238,QuickTrade,Warehouse C,5,2025-03-19,2025-03-29,Overstock,2.28
PRD-1195,Claw Hammer,Tools,382,71,355,282.99,451.39,1180,124,237,188,252,100,279,MegaStore Inc,Warehouse B,3,2025-01-24,2025-02-19,Overstock,3.09
PRD-1196,Mystery Novel,Books,243,158,790,318.87,670.11,577,4,171,0,192,157,53,MegaStore Inc,Warehouse D,18,2024-04-15,2024-05-02,Normal,2.37
PRD-1197,DSLR Camera,Electronics,733,91,273,24.34,36.53,1241,266,211,190,234,43,297,Prime Supplies,Warehouse D,5,2024-02-18,2024-03-06,Overstock,1.69
PRD-1198,USB Hub,Electronics,683,53,212,147.61,340.42,1019,201,167,162,231,139,119,Prime Supplies,Warehouse E,6,2024-02-08,2024-02-15,Overstock,1.49
PRD-1199,Corn Cereal,Food,173,135,810,158.73,215.39,1049,183,106,231,157,237,135,FastShip Co,Warehouse B,28,2025-03-12,2025-03-16,Normal,6.06
PRD-1200,Gym Bag,Sports,46,75,375,76.29,162.08,957,182,202,262,25,153,133,TechGlobal Ltd,Warehouse D,30,2025-02-23,2025-03-01,Low,20.8
PRD-1201,Cable Tester,Tools,771,160,640,49.62,66.12,349,71,62,6,31,113,66,Nordic Supply,Warehouse C,24,2024-04-11,2024-05-08,Overstock,0.45
PRD-1202,Beanie,Clothing,605,86,258,13.35,17.14,591,227,65,47,169,62,21,Prime Supplies,Warehouse E,16,2024-08-24,2024-08-26,Overstock,0.98
PRD-1203,Business Manual,Books,35,117,936,214.76,356.53,699,95,140,143,228,76,17,Pacific Imports,Warehouse B,23,2024-11-10,2024-11-30,Critical,19.97
PRD-1204,Pull-up Bar,Sports,426,160,960,32.84,51.35,1060,70,214,102,269,127,278,Nordic Supply,Warehouse C,18,2025-02-10,2025-02-11,Normal,2.49
PRD-1205,Jigsaw,Tools,939,164,1148,162.49,252.11,475,13,163,112,15,143,29,Alpine Goods,Warehouse C,27,2025-02-18,2025-03-06,Normal,0.51
PRD-1206,King Bed,Furniture,107,83,664,122.47,231.93,901,28,112,294,198,181,88,Pacific Imports,Warehouse C,28,2024-03-31,2024-04-08,Normal,8.42
PRD-1207,Remote Drone,Toys,33,200,1600,177.46,343.91,1143,72,288,96,252,277,158,TechGlobal Ltd,Warehouse A,4,2024-03-30,2024-04-15,Critical,34.64
PRD-1208,Dresser,Furniture,229,25,175,240.29,391.97,628,103,66,174,90,165,30,Pacific Imports,Warehouse B,27,2024-01-12,2024-01-17,Overstock,2.74
PRD-1209,Scarf,Clothing,886,113,339,188.36,456.68,1044,202,300,51,172,154,165,Nordic Supply,Warehouse D,23,2024-03-10,2024-03-16,Overstock,1.18
PRD-1210,Monopoly Board,Toys,729,163,1304,445.07,889.17,885,182,114,89,193,157,150,TechGlobal Ltd,Warehouse E,15,2024-03-06,2024-03-12,Normal,1.21
PRD-1211,Mechanical Keyboard,Electronics,621,101,707,112.39,217.5,832,254,72,169,39,121,177,FastShip Co,Warehouse C,17,2024-06-12,2024-06-18,Normal,1.34
PRD-1212,Smartphone X,Electronics,219,83,664,36.23,55.56,714,55,0,24,197,224,214,Nordic Supply,Warehouse D,15,2024-03-26,2024-04-24,Normal,3.26
PRD-1213,Play Dough,Toys,389,45,270,394.89,770.62,633,115,83,231,37,17,150,QuickTrade,Warehouse A,5,2024-01-11,2024-01-22,Overstock,1.63
PRD-1214,Monopoly Board,Toys,914,116,464,366.66,700.75,786,47,173,247,15,220,84,Nordic Supply,Warehouse B,4,2024-11-06,2024-12-05,Overstock,0.86
PRD-1215,Cargo Pants,Clothing,215,68,408,349.35,747.14,877,276,135,144,152,121,49,Pacific Imports,Warehouse E,29,2024-01-26,2024-02-08,Normal,4.08
PRD-1216,Needle Pliers,Tools,60,112,336,215.23,340.69,601,245,102,49,13,105,87,FastShip Co,Warehouse D,30,2024-11-22,2024-12-02,Low,10.02
PRD-1217,Polo Shirt,Clothing,808,121,726,245.82,506.23,1000,46,278,198,94,189,195,SunCoast Trading,Warehouse A,11,2024-07-08,2024-07-14,Overstock,1.24
PRD-1218,Work Gloves,Tools,274,77,385,283.21,395.49,872,49,43,176,277,211,116,Nordic Supply,Warehouse E,16,2024-10-10,2024-10-12,Normal,3.18
PRD-1219,Stud Finder,Tools,907,80,480,151.18,259.01,1197,17,257,292,264,292,75,SunCoast Trading,Warehouse B,8,2024-03-02,2024-03-27,Overstock,1.32
PRD-1220,Standing Desk,Furniture,134,30,180,41.49,86.63,551,103,75,132,163,34,44,Nordic Supply,Warehouse E,13,2024-07-17,2024-08-04,Normal,4.11
PRD-1221,Skipping Rope,Sports,474,23,184,312.47,587.23,924,214,57,212,76,75,290,FastShip Co,Warehouse A,21,2024-10-28,2024-11-16,Overstock,1.95
PRD-1222,Polo Shirt,Clothing,893,157,785,439.24,677.91,1030,248,292,242,19,88,141,Pacific Imports,Warehouse E,24,2024-07-25,2024-07-30,Overstock,1.15
PRD-1223,Physics Textbook,Books,410,104,832,120.69,261.83,823,137,190,10,172,155,159,SunCoast Trading,Warehouse A,30,2024-05-23,2024-06-19,Normal,2.01
PRD-1224,Bookshelf,Furniture,312,133,665,136.53,237.81,931,45,96,226,108,208,248,EastWest Exports,Warehouse A,19,2025-01-23,2025-02-09,Normal,2.98
PRD-1225,Orange Juice,Food,323,149,894,69.98,161.42,622,291,14,88,98,102,29,SunCoast Trading,Warehouse A,14,2024-05-07,2024-05-09,Normal,1.93
PRD-1226,Coffee Table,Furniture,382,138,966,199.97,479.93,896,15,123,190,250,228,90,Pacific Imports,Warehouse E,14,2025-03-21,2025-04-06,Normal,2.35
PRD-1227,Monopoly Board,Toys,862,86,688,415.85,547.89,720,14,197,25,83,292,109,MegaStore Inc,Warehouse B,11,2025-03-14,2025-03-22,Overstock,0.84
PRD-1228,Children Story,Books,25,194,582,238.36,327.03,631,88,4,114,129,156,140,Nordic Supply,Warehouse C,17,2024-08-04,2024-09-02,Critical,25.24
PRD-1229,Treadmill,Sports,482,97,776,261.51,525.81,1093,299,52,3,261,191,287,Pacific Imports,Warehouse C,12,2024-11-27,2024-12-17,Normal,2.27
PRD-1230,Yoga Pants,Clothing,70,106,530,321.19,745.14,844,133,152,96,76,264,123,Pacific Imports,Warehouse D,24,2024-01-30,2024-02-25,Low,12.06
PRD-1231,Diamond Kite,Toys,743,26,208,249.94,395.98,1227,214,207,198,18,298,292,EastWest Exports,Warehouse B,24,2025-02-21,2025-02-28,Overstock,1.65
PRD-1232,Jigsaw,Tools,524,96,384,420.71,984.23,729,92,150,49,241,65,132,Alpine Goods,Warehouse B,24,2025-01-06,2025-02-01,Overstock,1.39
PRD-1233,Lego City Set,Toys,232,110,440,372.74,596.09,1178,169,190,133,299,150,237,SunCoast Trading,Warehouse A,30,2025-03-11,2025-03-15,Normal,5.08
PRD-1234,Yoga Pants,Clothing,915,69,483,62.11,129.49,808,271,152,211,27,77,70,Nordic Supply,Warehouse E,17,2024-04-12,2024-04-23,Overstock,0.88
PRD-1235,Green Tea,Food,888,66,198,245.07,495.13,652,90,160,29,2,231,140,Prime Supplies,Warehouse E,27,2024-04-17,2024-05-12,Overstock,0.73
PRD-1236,Tomato Sauce,Food,809,42,168,308.2,623.65,886,206,219,244,196,2,19,EastWest Exports,Warehouse A,13,2024-09-30,2024-10-07,Overstock,1.1
PRD-1237,3-Seater Sofa,Furniture,697,21,168,367.46,549.04,906,176,159,66,52,196,257,Prime Supplies,Warehouse A,29,2024-10-28,2024-11-07,Overstock,1.3
PRD-1238,Smartwatch,Electronics,976,94,564,364.59,720.17,1070,172,222,68,175,250,183,Prime Supplies,Warehouse D,3,2025-01-19,2025-01-26,Overstock,1.1
PRD-1239,Wardrobe,Furniture,749,53,212,367.7,723.12,677,86,63,187,19,192,130,Pacific Imports,Warehouse A,22,2025-01-29,2025-02-16,Overstock,0.9
PRD-1240,"Tablet 10""",Electronics,674,25,75,345.64,602.04,986,194,63,280,129,242,78,TechGlobal Ltd,Warehouse C,16,2024-04-15,2024-05-08,Overstock,1.46
PRD-1241,Scarf,Clothing,281,179,1253,351.1,612.48,630,53,261,60,144,58,54,Pacific Imports,Warehouse B,27,2024-09-11,2024-09-18,Normal,2.24
PRD-1242,Skipping Rope,Sports,211,111,888,206.35,290.64,1175,280,254,106,246,169,120,FastShip Co,Warehouse A,29,2024-01-02,2024-01-03,Normal,5.57
PRD-1243,Needle Pliers,Tools,977,43,301,39.84,85.28,1005,131,118,233,151,135,237,Prime Supplies,Warehouse A,30,2024-01-26,2024-01-30,Overstock,1.03
PRD-1244,Badminton Set,Sports,825,193,965,214.43,289.62,535,23,4,70,87,168,183,QuickTrade,Warehouse A,14,2024-08-12,2024-09-01,Normal,0.65
PRD-1245,Monopoly Board,Toys,121,122,732,481.24,747.55,865,197,244,215,85,57,67,TechGlobal Ltd,Warehouse B,6,2024-12-22,2025-01-15,Low,7.15
PRD-1246,Meditation Book,Books,499,165,1320,220.48,439.8,816,183,14,66,247,249,57,TechGlobal Ltd,Warehouse A,11,2024-07-29,2024-08-13,Normal,1.64
PRD-1247,Fashion Doll,Toys,726,193,1351,384.34,749.33,1156,289,114,173,265,267,48,MegaStore Inc,Warehouse D,14,2024-08-09,2024-08-31,Normal,1.59
PRD-1248,World Atlas,Books,864,162,1134,29.65,60.38,953,80,258,240,253,84,38,EastWest Exports,Warehouse B,13,2025-01-19,2025-02-04,Normal,1.1
PRD-1249,Tennis Racket,Sports,524,77,539,322.54,556.14,1144,120,40,235,227,293,229,SunCoast Trading,Warehouse D,13,2024-02-15,2024-03-14,Normal,2.18
PRD-1250,Yoga Pants,Clothing,768,187,561,53.56,92.98,1027,285,281,0,46,155,260,SunCoast Trading,Warehouse C,14,2024-10-14,2024-10-21,Overstock,1.34
PRD-1251,Bluetooth Speaker,Electronics,869,136,680,281.17,563.94,879,242,186,231,58,49,113,EastWest Exports,Warehouse C,20,2024-01-02,2024-01-13,Overstock,1.01
PRD-1252,Robot Kit,Toys,51,62,372,72.37,154.29,650,209,54,130,100,96,61,MegaStore Inc,Warehouse D,29,2025-03-12,2025-03-25,Low,12.75
PRD-1253,Nightstand,Furniture,115,126,378,463.49,1060.79,1108,63,230,234,258,68,255,TechGlobal Ltd,Warehouse E,16,2024-01-03,2024-01-20,Low,9.63
PRD-1254,Sandpaper Set,Tools,804,65,520,290.33,624.11,934,65,53,198,164,258,196,MegaStore Inc,Warehouse C,15,2024-08-02,2024-08-22,Overstock,1.16
PRD-1255,Water Gun,Toys,468,54,216,207.84,438.55,1249,262,153,280,160,283,111,Pacific Imports,Warehouse C,24,2024-04-12,2024-04-19,Overstock,2.67
PRD-1256,Diamond Kite,Toys,732,186,744,253.18,532.34,1234,165,59,180,287,245,298,Nordic Supply,Warehouse E,12,2024-10-19,2024-11-10,Normal,1.69
PRD-1257,Mystery Novel,Books,540,47,141,191.98,243.62,622,28,102,136,82,146,128,TechGlobal Ltd,Warehouse C,9,2024-03-15,2024-04-11,Overstock,1.15
PRD-1258,Webcam HD,Electronics,838,135,405,309.01,642.18,1269,287,114,287,199,121,261,QuickTrade,Warehouse A,15,2025-02-05,2025-03-03,Overstock,1.51
PRD-1259,Poetry Collection,Books,984,195,975,482.99,613.37,1039,128,103,226,115,188,279,MegaStore Inc,Warehouse B,12,2025-01-13,2025-02-02,Overstock,1.06
PRD-1260,Screwdriver Set,Tools,704,39,156,481.32,1037.53,919,61,193,20,219,142,284,Prime Supplies,Warehouse E,30,2024-05-15,2024-05-20,Overstock,1.31
PRD-1261,Football,Sports,343,139,1112,468.89,587.01,1170,165,26,154,251,293,281,EastWest Exports,Warehouse E,10,2024-07-02,2024-07-05,Normal,3.41
PRD-1262,Mixed Nuts,Food,74,149,596,209.42,397.51,785,47,178,113,109,169,169,MegaStore Inc,Warehouse E,19,2024-07-03,2024-07-13,Critical,10.61
PRD-1263,Cable Tester,Tools,848,186,558,59.57,98.28,684,123,124,20,164,195,58,Alpine Goods,Warehouse C,3,2024-07-16,2024-07-25,Overstock,0.81
PRD-1264,Magnetic Tiles,Toys,827,150,900,244.68,387.91,701,98,164,263,42,49,85,Alpine Goods,Warehouse A,23,2025-01-30,2025-02-17,Normal,0.85
PRD-1265,Ankle Socks,Clothing,691,181,724,432.8,758.04,769,53,105,275,222,36,78,EastWest Exports,Warehouse A,5,2024-01-13,2024-01-28,Normal,1.11
PRD-1266,Slim Jeans,Clothing,187,84,588,37.54,85.14,1196,132,208,198,230,207,221,Nordic Supply,Warehouse A,20,2024-06-10,2024-06-11,Normal,6.4
PRD-1267,Smart Bulb,Electronics,69,169,507,351.18,454.56,801,257,54,148,154,44,144,SunCoast Trading,Warehouse D,15,2025-01-26,2025-02-25,Critical,11.61
PRD-1268,LED Strip,Electronics,165,156,624,70.35,120.18,851,279,151,73,152,191,5,Alpine Goods,Warehouse B,6,2024-10-10,2024-11-07,Normal,5.16
PRD-1269,"SmartTV 55""",Electronics,591,172,1032,269.73,655.73,1020,156,107,176,108,211,262,Prime Supplies,Warehouse B,22,2024-03-13,2024-03-19,Normal,1.73
PRD-1270,Treadmill,Sports,122,66,528,400.32,923.91,1017,281,236,281,37,148,34,MegaStore Inc,Warehouse E,18,2024-05-08,2024-05-12,Normal,8.34
PRD-1271,Slime Kit,Toys,136,191,1528,119.18,187.19,942,35,99,162,248,230,168,QuickTrade,Warehouse E,7,2024-11-11,2024-12-03,Low,6.93
PRD-1272,Nerf Blaster,Toys,986,129,516,4.9,7.45,898,113,223,141,184,68,169,SunCoast Trading,Warehouse D,14,2025-03-25,2025-04-10,Overstock,0.91
PRD-1273,Pull-up Bar,Sports,569,47,188,323.66,422.88,762,143,71,275,100,134,39,TechGlobal Ltd,Warehouse E,23,2025-01-07,2025-01-10,Overstock,1.34
PRD-1274,Action Cam,Electronics,597,123,861,108.35,135.18,1191,133,278,276,241,76,187,Pacific Imports,Warehouse C,7,2024-07-19,2024-07-27,Normal,1.99
PRD-1275,Sandpaper Set,Tools,527,43,258,183.52,222.75,849,122,84,263,71,228,81,Pacific Imports,Warehouse B,26,2024-04-01,2024-04-20,Overstock,1.61
PRD-1276,Jigsaw,Tools,46,76,456,117.79,181.83,892,119,21,105,265,184,198,SunCoast Trading,Warehouse A,4,2024-08-28,2024-09-27,Low,19.39
PRD-1277,Robot Kit,Toys,725,153,1224,415.24,948.96,1280,134,296,278,291,89,192,EastWest Exports,Warehouse E,23,2024-11-30,2024-12-13,Normal,1.77
PRD-1278,Scarf,Clothing,262,116,464,259.39,430.27,1001,176,249,246,3,256,71,MegaStore Inc,Warehouse A,19,2024-08-13,2024-08-19,Normal,3.82
PRD-1279,Treadmill,Sports,158,67,268,182.7,389.61,862,60,117,212,169,58,246,SunCoast Trading,Warehouse B,21,2024-12-11,2024-12-27,Normal,5.46
PRD-1280,Granola,Food,27,82,246,66.12,130.26,746,68,262,20,293,75,28,Prime Supplies,Warehouse E,15,2024-03-26,2024-04-04,Critical,27.63
PRD-1281,Smartwatch,Electronics,974,41,164,225.97,562.8,1026,246,87,112,210,73,298,Prime Supplies,Warehouse E,24,2025-02-24,2025-03-21,Overstock,1.05
PRD-1282,Mountain Bike,Sports,746,195,975,461.36,911.41,664,35,117,193,197,67,55,Alpine Goods,Warehouse E,24,2024-01-09,2024-01-16,Normal,0.89
PRD-1283,World Atlas,Books,625,44,176,239.24,478.28,901,19,272,257,60,47,246,Pacific Imports,Warehouse E,29,2024-12-03,2024-12-08,Overstock,1.44
PRD-1284,USB Hub,Electronics,539,127,635,437.72,922.25,1250,219,117,246,195,179,294,Prime Supplies,Warehouse C,18,2024-02-20,2024-03-05,Normal,2.32
PRD-1285,Dining Table,Furniture,295,173,1211,205.8,297.53,894,3,295,267,60,266,3,MegaStore Inc,Warehouse C,16,2024-07-11,2024-08-01,Normal,3.03
PRD-1286,Robot Kit,Toys,163,129,1032,293.72,452.24,1310,274,216,289,187,141,203,Nordic Supply,Warehouse E,28,2025-01-21,2025-01-28,Normal,8.04
PRD-1287,Screwdriver Set,Tools,384,163,1141,243.17,604.29,921,295,176,203,70,60,117,Prime Supplies,Warehouse A,9,2024-08-16,2024-09-11,Normal,2.4
PRD-1288,Fantasy Novel,Books,825,160,1120,349.28,740.06,644,82,199,2,46,74,241,FastShip Co,Warehouse A,11,2024-11-03,2024-11-17,Normal,0.78
PRD-1289,Shoe Rack,Furniture,86,175,525,362.93,874.62,988,205,266,146,29,89,253,MegaStore Inc,Warehouse E,12,2024-08-12,2024-08-13,Critical,11.49
PRD-1290,Office Chair,Furniture,807,173,1211,259.11,388.97,490,86,18,184,122,0,80,Nordic Supply,Warehouse C,24,2024-02-14,2024-02-23,Normal,0.61
PRD-1291,Art Book,Books,605,71,497,10.14,21.44,1234,46,281,145,286,298,178,QuickTrade,Warehouse B,22,2024-06-26,2024-07-23,Overstock,2.04
PRD-1292,Wall Mirror,Furniture,957,123,861,4.81,6.87,1043,259,54,286,37,257,150,Alpine Goods,Warehouse C,20,2024-06-23,2024-06-27,Overstock,1.09
PRD-1293,Punching Bag,Sports,994,116,812,243.1,368.6,1202,173,234,235,300,14,246,FastShip Co,Warehouse D,23,2024-02-29,2024-03-09,Overstock,1.21
PRD-1294,Wardrobe,Furniture,824,100,600,477.82,894.22,663,4,134,127,147,47,204,EastWest Exports,Warehouse A,20,2024-12-10,2025-01-03,Overstock,0.8
PRD-1295,Tomato Sauce,Food,326,110,440,447.41,693.4,832,97,255,102,120,123,135,MegaStore Inc,Warehouse B,29,2024-04-15,2024-04-23,Normal,2.55
PRD-1296,Diamond Kite,Toys,802,47,141,460.28,956.72,989,252,3,277,21,246,190,SunCoast Trading,Warehouse E,30,2024-11-13,2024-11-24,Overstock,1.23
PRD-1297,Pull-up Bar,Sports,192,150,750,200.44,436.0,1097,65,27,269,216,244,276,EastWest Exports,Warehouse D,30,2024-01-17,2024-02-03,Normal,5.71
PRD-1298,Peanut Butter,Food,128,198,1386,231.38,484.97,821,6,107,194,297,51,166,QuickTrade,Warehouse B,20,2024-07-04,2024-07-24,Low,6.41
PRD-1299,Dumbbells Set,Sports,280,140,980,173.19,249.24,1119,217,107,214,190,186,205,Prime Supplies,Warehouse E,7,2024-05-23,2024-06-07,Normal,4.0
PRD-1300,Floor Lamp,Furniture,743,89,356,278.78,644.87,586,100,74,76,242,4,90,Prime Supplies,Warehouse E,20,2024-08-03,2024-08-19,Overstock,0.79
PRD-1301,Card Game,Toys,312,84,588,429.6,542.16,646,50,83,30,110,130,243,FastShip Co,Warehouse D,26,2025-03-05,2025-03-26,Normal,2.07
PRD-1302,Rubiks Cube,Toys,374,112,784,279.85,630.51,738,176,10,210,62,179,101,Alpine Goods,Warehouse B,27,2024-10-22,2024-11-10,Normal,1.97
PRD-1303,Badminton Set,Sports,337,192,1344,245.02,528.63,777,40,195,146,237,74,85,EastWest Exports,Warehouse D,23,2024-11-23,2024-12-19,Normal,2.31
PRD-1304,Manga Volume,Books,86,61,305,116.04,187.05,1037,149,136,202,138,227,185,Alpine Goods,Warehouse D,16,2025-01-17,2025-02-05,Normal,12.06
PRD-1305,Basmati Rice,Food,879,25,100,364.56,751.22,535,40,107,85,203,52,48,SunCoast Trading,Warehouse E,4,2024-02-02,2024-03-03,Overstock,0.61
PRD-1306,Wireless Mouse,Electronics,541,41,123,133.07,186.55,971,199,158,117,126,145,226,Prime Supplies,Warehouse E,29,2024-11-16,2024-11-21,Overstock,1.79
